,Price,Original_Price,Off(%),Rating,Reviews,Free_shipping,Best_seller,Fold
2106,13.8,23.0,40.0,4.9565,942.0,No,No,Flat
2107,15.0,15.0,0.0,5.0,34.0,Yes,No,Flat
2108,12.0,12.0,0.0,4.8831,1181.0,No,No,Flat
2109,6.46,8.61,25.0,4.7733,2377.0,No,No,Flat
2110,8.5,8.5,0.0,4.8638,3310.0,No,No,Flat
2111,20.0,20.0,0.0,5.0,329.0,Yes,No,Flat
2112,9.95,9.95,0.0,4.9945,501.0,No,No,Flat
2113,9.99,9.99,0.0,4.9279,4173.0,No,No,Flat
2114,3.4,3.4,0.0,5.0,97.0,Yes,No,Flat
2115,8.5,8.5,0.0,4.6,32.0,Yes,No,Flat
2116,11.99,14.99,20.0,5.0,113.0,No,No,Flat
2117,1.09,1.09,0.0,5.0,18.0,No,No,Flat
2118,142.0,142.0,0.0,5.0,10.0,Yes,No,Flat
2119,0.57,0.57,0.0,4.9583,24.0,No,No,Flat
2120,22.4,22.4,0.0,4.9412,291.0,No,No,Flat
2121,5.95,7.0,15.0,4.9123,84.0,No,No,Flat
2122,11.6,19.33,40.0,4.7827,340.0,No,No,Flat
2123,11.6,19.33,40.0,4.7827,340.0,No,No,Flat
2124,7.39,10.56,30.0,4.9207,2645.0,No,No,Flat
2125,142.0,142.0,0.0,5.0,10.0,Yes,No,Flat
2126,8.5,8.5,0.0,4.9811,1670.0,Yes,No,Flat
2127,142.0,142.0,0.0,5.0,10.0,Yes,No,Flat
2128,2.87,2.87,0.0,4.8095,22.0,No,No,Flat
2129,11.5,11.5,0.0,4.9612,103.0,No,No,Flat
2130,19.5,19.5,0.0,5.0,439.0,Yes,No,Flat
2131,10.5,10.5,0.0,4.9612,103.0,No,No,Flat
2132,15.0,15.0,0.0,5.0,34.0,Yes,No,Flat
2133,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
2134,7.16,7.16,0.0,4.9,5528.0,No,No,Flat
2135,4.99,4.99,0.0,4.8966,123.0,No,No,Flat
2136,2.15,2.15,0.0,5.0,60.0,No,No,Flat
2137,7.26,10.37,30.0,4.9717,2089.0,No,No,Flat
2138,9.0,15.0,40.0,4.9565,942.0,No,No,Flat
2139,11.5,11.5,0.0,4.9688,189.0,No,No,Flat
2140,16.0,16.0,0.0,4.9701,784.0,Yes,No,Flat
2141,4.99,4.99,0.0,4.8966,123.0,No,No,Flat
2142,142.0,142.0,0.0,5.0,10.0,Yes,No,Flat
2143,7.04,11.74,40.0,4.8169,75.0,No,No,Flat
2144,9.0,15.0,40.0,4.925,6575.0,No,No,Flat
2145,142.0,142.0,0.0,5.0,10.0,Yes,No,Flat
2146,16.5,22.0,25.0,4.5,456.0,No,No,Flat
2147,50.0,50.0,0.0,5.0,664.0,No,No,Flat
2148,7.99,7.99,0.0,5.0,192.0,No,No,Flat
2149,142.0,142.0,0.0,5.0,10.0,Yes,No,Flat
2150,6.5,6.5,0.0,4.8636,1769.0,No,No,Flat
2151,7.16,7.16,0.0,4.9,5528.0,No,No,Flat
2152,9.99,9.99,0.0,4.9185,4031.0,No,No,Flat
2153,11.97,11.97,0.0,,,No,No,Flat
2154,10.0,24.99,60.0,5.0,3.0,No,No,Flat
2155,13.0,13.0,0.0,5.0,128.0,Yes,No,Flat
2156,2.86,2.86,0.0,5.0,136.0,Yes,No,Flat
2157,13.5,15.0,10.0,4.9987,1611.0,Yes,No,Flat
2158,7.18,8.98,20.0,4.8042,2096.0,No,No,Flat
2159,15.99,19.99,20.0,5.0,113.0,No,No,Flat
2160,14.35,14.35,0.0,4.87,713.0,No,No,Flat
2161,6.99,6.99,0.0,4.9037,11028.0,No,No,Flat
2162,15.99,19.99,20.0,5.0,113.0,No,No,Flat
2163,64.59,64.59,0.0,2.3333,166.0,Yes,No,Flat
2164,12.95,12.95,0.0,4.92,4428.0,Yes,No,Flat
2165,10.0,20.0,50.0,4.8421,1453.0,No,No,Flat
2166,15.49,30.99,50.0,4.8621,88.0,No,No,Flat
2167,9.77,11.5,15.0,4.8791,465.0,No,No,Flat
2168,11.99,14.99,20.0,5.0,113.0,No,No,Flat
2169,142.0,142.0,0.0,5.0,10.0,Yes,No,Flat
2170,1.44,1.44,0.0,4.861000000000001,2075.0,No,No,Flat
2171,7.12,14.25,50.0,5.0,1.0,No,No,Flat
2172,10.0,10.0,0.0,4.8148,386.0,No,No,Flat
2173,4.3,8.6,50.0,4.8759,5790.0,No,No,Flat
2174,1.0,1.0,0.0,4.9231,1578.0,Yes,No,Flat
2175,11.97,11.97,0.0,4.9713,248.0,Yes,No,Flat
2176,7.99,7.99,0.0,4.8625,1456.0,No,No,Flat
2177,1.72,1.72,0.0,4.4162,357.0,No,Yes,Flat
2178,9.94,12.42,20.0,4.9527,1151.0,No,No,Flat
2179,9.69,9.69,0.0,4.9444,145.0,No,No,Flat
2180,9.0,15.0,40.0,4.9565,942.0,No,No,Flat
2181,16.59,16.59,0.0,5.0,2.0,No,No,Flat
2182,5.95,7.0,15.0,4.9068,377.0,No,No,Flat
2183,0.34,0.34,0.0,4.9386,307.0,Yes,Yes,Flat
2184,8.68,8.68,0.0,5.0,27.0,Yes,No,Flat
2185,1.4,1.4,0.0,5.0,110.0,No,No,Flat
2186,3.75,3.75,0.0,4.9593,1459.0,Yes,No,Flat
2187,10.05,10.05,0.0,4.9906,218.0,No,No,Flat
2188,4.87,9.75,50.0,5.0,1.0,No,No,Flat
2189,4.3,8.6,50.0,4.8759,5790.0,No,No,Flat
2190,25.12,25.12,0.0,5.0,1096.0,Yes,No,Flat
2191,11.2,14.0,20.0,4.96,354.0,No,No,Flat
2192,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
2193,75.0,75.0,0.0,4.9146,647.0,Yes,No,Flat
2194,9.0,9.0,0.0,4.8305,1658.0,No,No,Flat
2195,13.5,13.5,0.0,4.9421,1027.0,Yes,No,Flat
2196,12.0,12.0,0.0,,,Yes,No,Flat
2197,6.96,9.94,30.0,4.9286,155.0,No,No,Flat
2198,13.69,13.69,0.0,4.8214,89.0,Yes,No,Flat
2199,4.95,4.95,0.0,4.7667,1767.0,Yes,No,Flat
2200,50.0,50.0,0.0,4.9753,1921.0,Yes,No,Flat
2201,2.7,2.7,0.0,4.8182,331.0,No,No,Flat
2202,3.0,3.0,0.0,4.9535,780.0,No,No,Flat
2203,8.0,8.0,0.0,4.9333,47.0,Yes,No,Flat
2204,142.0,142.0,0.0,5.0,10.0,Yes,No,Flat
2205,16.0,16.0,0.0,4.9701,784.0,Yes,No,Flat
2206,12.0,12.0,0.0,4.9292,3044.0,No,No,Flat
2207,0.89,0.89,0.0,5.0,53.0,Yes,No,Flat
2208,9.0,9.0,0.0,4.8831,1181.0,No,No,Flat
2209,12.0,12.0,0.0,4.9747,130.0,No,No,Flat
2210,7.0,7.0,0.0,4.9904,221.0,Yes,No,Flat
2211,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
2212,9.99,9.99,0.0,4.9185,4031.0,No,No,Flat
2213,4.15,4.15,0.0,5.0,346.0,No,No,Flat
2214,0.89,1.26,29.0,4.9103,1191.0,Yes,No,Flat
2215,1.5,1.5,0.0,4.9688,189.0,No,No,Flat
2216,12.0,12.0,0.0,5.0,42.0,No,No,Flat
2217,5.95,5.95,0.0,4.9318,1470.0,Yes,No,Flat
2218,12.0,12.0,0.0,4.8889,223.0,Yes,No,Flat
2219,4.3,8.6,50.0,4.8759,5790.0,No,No,Flat
2220,21.96,25.84,15.0,4.9583,403.0,Yes,No,Flat
2221,14.99,14.99,0.0,5.0,241.0,No,No,Flat
2222,16.0,16.0,0.0,4.9962,983.0,Yes,No,Flat
2223,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
2224,4.15,4.15,0.0,5.0,346.0,No,No,Flat
2225,13.29,18.99,30.0,5.0,3.0,No,No,Flat
2226,29.05,41.5,30.0,4.9103,1191.0,Yes,No,Flat
2227,9.99,9.99,0.0,4.9185,4031.0,No,No,Flat
2228,4.0,4.0,0.0,4.7321,295.0,Yes,No,Flat
2229,4.15,4.15,0.0,5.0,346.0,No,No,Flat
2230,12.75,12.75,0.0,5.0,119.0,No,No,Flat
2231,4.15,4.15,0.0,5.0,346.0,No,No,Flat
2232,16.0,16.0,0.0,4.9701,784.0,Yes,No,Flat
2233,15.0,15.0,0.0,4.8889,223.0,Yes,No,Flat
2234,9.6,9.6,0.0,4.9558,2764.0,Yes,No,Flat
2235,7.95,7.95,0.0,5.0,352.0,No,No,Flat
2236,14.4,18.0,20.0,4.9565,1721.0,Yes,No,Flat
2237,3.25,3.25,0.0,4.7321,295.0,Yes,No,Flat
2238,8.0,8.0,0.0,4.961,2027.0,No,No,Flat
2239,13.5,15.0,10.0,4.9987,1611.0,Yes,No,Flat
2240,1.5,1.5,0.0,5.0,647.0,No,No,Flat
2241,4.15,4.15,0.0,5.0,346.0,No,No,Flat
2242,1.42,1.42,0.0,4.861000000000001,2075.0,No,No,Flat
2243,3.75,3.75,0.0,4.7321,295.0,Yes,No,Flat
2244,12.0,12.0,0.0,4.9184,1810.0,Yes,No,Flat
2245,13.14,16.42,20.0,5.0,816.0,Yes,No,Flat
2246,16.0,16.0,0.0,4.9701,784.0,Yes,No,Flat
2247,7.98,7.98,0.0,4.8,16.0,No,No,Flat
2248,3.75,3.75,0.0,5.0,352.0,No,No,Flat
2249,12.0,12.0,0.0,4.85,1466.0,No,No,Flat
2250,1.75,1.75,0.0,4.7321,295.0,Yes,No,Flat
2251,8.95,8.95,0.0,5.0,352.0,No,No,Flat
2252,4.0,4.0,0.0,4.7321,295.0,Yes,No,Flat
2253,3.25,3.25,0.0,5.0,2.0,No,No,Flat
2254,45.0,45.0,0.0,4.8198,299.0,Yes,No,Flat
2255,8.24,10.99,25.0,5.0,1058.0,No,No,Flat
2256,5.5,5.5,0.0,4.7667,1767.0,Yes,No,Flat
2257,4.3,8.6,50.0,4.8759,5790.0,No,No,Flat
2258,9.9,9.9,0.0,4.953,1257.0,No,No,Flat
2259,2.15,2.15,0.0,4.7059,232.0,No,No,Flat
2260,12.99,12.99,0.0,5.0,4.0,No,No,Flat
2261,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
2262,3.75,3.75,0.0,4.7321,295.0,Yes,No,Flat
2263,10.05,10.05,0.0,4.8298,265.0,No,No,Flat
2264,22.0,22.0,0.0,4.8182,11.0,No,No,Flat
2265,9.99,9.99,0.0,4.9185,4031.0,No,No,Flat
2266,12.99,12.99,0.0,4.9037,11028.0,No,No,Flat
2267,14.0,14.0,0.0,4.7544,118.0,No,No,Flat
2268,15.0,15.0,0.0,5.0,535.0,Yes,No,Flat
2269,3.25,3.25,0.0,4.7321,295.0,Yes,No,Flat
2270,11.98,17.12,30.0,4.803,174.0,No,No,Flat
2271,1.44,1.44,0.0,4.875,31.0,No,No,Flat
2272,9.0,15.0,40.0,4.925,6575.0,No,No,Flat
2273,5.7,9.5,40.0,4.925,6575.0,No,No,Flat
2274,10.0,10.0,0.0,4.8305,1658.0,No,No,Flat
2275,9.6,12.0,20.0,4.8767,945.0,No,No,Flat
2276,3.75,3.75,0.0,4.7321,295.0,Yes,No,Flat
2277,50.0,50.0,0.0,4.9444,456.0,Yes,No,Flat
2278,4.13,4.13,0.0,4.5,66.0,Yes,No,Flat
2279,6.6,11.0,40.0,4.9421,3122.0,No,No,Flat
2280,5.75,9.59,40.0,4.9421,3122.0,No,No,Flat
2281,1.44,1.44,0.0,5.0,58.0,No,No,Flat
2282,15.0,15.0,0.0,5.0,71.0,No,No,Flat
2283,1.65,1.65,0.0,4.8933,777.0,Yes,No,Flat
2284,15.0,15.0,0.0,5.0,507.0,Yes,No,Flat
2285,11.97,11.97,0.0,5.0,218.0,Yes,No,Flat
2286,100.0,100.0,0.0,5.0,269.0,Yes,No,Flat
2287,20.0,20.0,0.0,4.9286,1101.0,Yes,No,Flat
2288,5.4,9.0,40.0,4.9582,7211.0,No,No,Flat
2289,9.99,9.99,0.0,5.0,51.0,No,No,Flat
2290,4.0,4.0,0.0,4.9659,1293.0,Yes,No,Flat
2291,5.7,5.7,0.0,4.9518,1945.0,Yes,No,Flat
2292,3.0,3.0,0.0,4.9722,1803.0,Yes,No,Flat
2293,86.5,86.5,0.0,5.0,329.0,Yes,No,Flat
2294,3.75,3.75,0.0,4.7321,295.0,Yes,No,Flat
2295,10.0,10.0,0.0,4.9265,315.0,No,No,Flat
2296,13.99,19.99,30.0,4.9949,242.0,No,No,Flat
2297,9.0,10.0,10.0,5.0,19.0,No,No,Flat
2298,0.34,0.34,0.0,4.9386,307.0,Yes,No,Flat
2299,12.41,12.41,0.0,4.8095,1259.0,No,No,Flat
2300,7.08,11.8,40.0,4.925,6575.0,No,No,Flat
2301,0.96,0.96,0.0,4.887,3028.0,Yes,No,Flat
2302,25.0,25.0,0.0,5.0,475.0,Yes,No,Flat
2303,13.0,13.0,0.0,4.7752,2344.0,No,No,Flat
2304,11.19,15.99,30.0,4.965,7195.0,Yes,No,Flat
2305,13.0,13.0,0.0,4.7752,2344.0,No,No,Flat
2306,8.99,8.99,0.0,4.9103,89.0,No,No,Flat
2307,8.09,8.99,10.0,4.9595,92.0,No,No,Flat
2308,19.5,19.5,0.0,5.0,439.0,Yes,No,Flat
2309,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
2310,5.98,6.65,10.0,4.9565,667.0,Yes,No,Flat
2311,0.84,1.2,30.0,4.9845,1048.0,No,No,Flat
2312,9.99,9.99,0.0,4.9185,4031.0,No,No,Flat
2313,22.95,22.95,0.0,5.0,727.0,Yes,No,Flat
2314,4.5,4.5,0.0,4.9655,429.0,Yes,No,Flat
2315,12.0,12.0,0.0,4.9636,218.0,No,No,Flat
2316,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
2317,25.0,25.0,0.0,4.8333,1212.0,Yes,No,Flat
2318,4.31,4.31,0.0,4.9909,341.0,Yes,No,Flat
2319,18.09,18.09,0.0,4.9906,498.0,No,No,Flat
2320,55.0,55.0,0.0,4.9146,647.0,Yes,No,Flat
2321,9.0,9.0,0.0,4.9405,1807.0,No,No,Flat
2322,9.99,9.99,0.0,4.9895,1148.0,No,No,Flat
2323,75.0,75.0,0.0,4.9146,647.0,Yes,No,Flat
2324,70.0,70.0,0.0,4.9146,647.0,Yes,No,Flat
2325,15.0,15.0,0.0,4.9753,1921.0,Yes,No,Flat
2326,8.09,8.99,10.0,4.9595,92.0,No,No,Flat
2327,4.5,4.5,0.0,5.0,366.0,No,No,Flat
2328,8.09,8.99,10.0,4.9595,92.0,No,No,Flat
2329,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
2330,12.0,12.0,0.0,4.9762,67.0,Yes,No,Flat
2331,19.5,19.5,0.0,5.0,439.0,Yes,No,Flat
2332,8.6,8.6,0.0,4.9219,265.0,No,Yes,Flat
2333,3.29,5.49,40.0,4.9664,2107.0,No,No,Flat
2334,6.5,6.5,0.0,4.9826,122.0,No,No,Flat
2335,6.5,6.5,0.0,4.9826,122.0,No,No,Flat
2336,4.78,5.98,20.0,4.8042,2096.0,No,No,Flat
2337,0.78,0.86,9.0,4.9737,2462.0,No,No,Flat
2338,11.99,14.99,20.0,5.0,113.0,No,No,Flat
2339,55.0,55.0,0.0,4.9146,647.0,Yes,No,Flat
2340,15.98,15.98,0.0,4.9846,1151.0,Yes,No,Flat
2341,8.99,8.99,0.0,5.0,377.0,Yes,No,Flat
2342,2.86,2.86,0.0,4.9849,1630.0,No,No,Flat
2343,4.5,4.5,0.0,4.9655,429.0,Yes,No,Flat
2344,15.0,15.0,0.0,4.9701,784.0,Yes,No,Flat
2345,60.0,60.0,0.0,4.9753,1921.0,Yes,No,Flat
2346,8.09,8.99,10.0,4.9595,92.0,No,No,Flat
2347,8.09,8.99,10.0,4.9595,92.0,No,No,Flat
2348,15.0,15.0,0.0,5.0,324.0,Yes,No,Flat
2349,10.5,10.5,0.0,4.9612,103.0,No,No,Flat
2350,0.95,0.95,0.0,5.0,48.0,No,No,Flat
2351,7.16,7.16,0.0,4.9,5528.0,No,No,Flat
2352,0.18,0.2,10.0,4.9617,5169.0,No,No,Flat
2353,0.18,0.2,10.0,4.9617,5169.0,No,No,Flat
2354,4.99,12.48,60.0,4.9444,356.0,No,No,Flat
2355,8.95,8.95,0.0,5.0,352.0,No,No,Flat
2356,30.0,30.0,0.0,5.0,316.0,Yes,No,Flat
2357,2.4,2.4,0.0,5.0,14.0,Yes,No,Flat
2358,2.73,2.73,0.0,5.0,143.0,No,No,Flat
2359,22.0,22.0,0.0,4.9609,1620.0,No,No,Flat
2360,5.59,7.99,30.0,4.8833,1722.0,No,No,Flat
2361,9.95,9.95,0.0,4.9855,71.0,No,No,Flat
2362,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
2363,0.89,0.99,10.0,4.9701,2100.0,No,No,Flat
2364,1.0,1.0,0.0,4.9231,1578.0,Yes,No,Flat
2365,9.0,9.0,0.0,4.9725,3348.0,No,No,Flat
2366,15.0,15.0,0.0,4.9753,1921.0,Yes,Yes,Flat
2367,238.0,238.0,0.0,4.8085,135.0,No,No,Flat
2368,0.78,0.86,9.0,4.9737,2462.0,No,No,Flat
2369,6.5,6.5,0.0,4.9826,122.0,No,No,Flat
2370,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
2371,1.85,1.85,0.0,4.7879,33.0,Yes,No,Flat
2372,11.97,11.97,0.0,4.9876,1206.0,No,No,Flat
2373,7.2,9.0,20.0,4.9796,3891.0,No,No,Flat
2374,5.59,7.99,30.0,4.8833,1722.0,No,No,Flat
2375,12.0,12.0,0.0,4.9636,218.0,No,No,Flat
2376,5.98,6.65,10.0,4.9565,667.0,Yes,No,Flat
2377,4.3,8.6,50.0,4.8759,5790.0,No,No,Flat
2378,10.0,10.0,0.0,5.0,19.0,No,No,Flat
2379,6.99,9.99,30.0,4.9219,1342.0,No,No,Flat
2380,8.0,8.0,0.0,4.9826,122.0,No,No,Flat
2381,3.85,3.85,0.0,5.0,269.0,Yes,No,Flat
2382,14.0,14.0,0.0,4.9412,946.0,Yes,No,Flat
2383,1.09,1.09,0.0,5.0,18.0,No,No,Flat
2384,5.53,7.9,30.0,4.953,1257.0,No,No,Flat
2385,12.0,12.0,0.0,4.9375,514.0,Yes,No,Flat
2386,11.78,11.78,0.0,4.9219,265.0,No,No,Flat
2387,15.99,19.99,20.0,5.0,113.0,No,No,Flat
2388,18.7,22.0,15.0,4.9553,6694.0,Yes,No,Flat
2389,6.99,9.99,30.0,4.9219,1342.0,No,No,Flat
2390,10.5,10.5,0.0,4.9612,103.0,No,No,Flat
2391,20.0,20.0,0.0,4.9357,1971.0,Yes,No,Flat
2392,15.0,15.0,0.0,4.9826,122.0,No,No,Flat
2393,2.7,2.7,0.0,4.8182,331.0,No,No,Flat
2394,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
2395,1.08,1.08,0.0,4.9358,332.0,No,No,Flat
2396,9.6,12.0,20.0,4.8767,945.0,No,No,Flat
2397,6.3,7.0,10.0,4.8972,132.0,No,No,Flat
2398,5.9,5.9,0.0,4.2319,1612.0,No,No,Flat
2399,12.99,12.99,0.0,4.949,4454.0,No,No,Flat
2400,12.99,12.99,0.0,4.949,4454.0,No,No,Flat
2401,15.0,15.0,0.0,5.0,329.0,Yes,No,Flat
2402,5.9,5.9,0.0,4.2319,1612.0,No,No,Flat
2403,10.4,13.0,20.0,4.9796,3891.0,Yes,No,Flat
2404,7.16,7.16,0.0,4.9,5528.0,No,No,Flat
2405,8.38,11.97,30.0,4.9717,2089.0,No,No,Flat
2406,8.25,8.25,0.0,5.0,352.0,No,No,Flat
2407,4.0,4.0,0.0,5.0,10.0,Yes,No,Flat
2408,13.27,13.27,0.0,5.0,5.0,No,No,Flat
2409,3.85,3.85,0.0,5.0,269.0,Yes,No,Flat
2410,7.95,7.95,0.0,5.0,352.0,No,No,Flat
2411,1.0,1.0,0.0,4.9383,2116.0,Yes,No,Flat
2412,15.0,15.0,0.0,4.9864,1797.0,Yes,No,Flat
2413,12.0,12.0,0.0,5.0,1.0,No,No,Flat
2414,10.5,10.5,0.0,4.9612,103.0,No,No,Flat
2415,7.0,10.0,30.0,4.9505,4588.0,No,No,Flat
2416,25.0,25.0,0.0,4.9706,61.0,Yes,No,Flat
2417,6.99,9.99,30.0,4.9219,1342.0,No,No,Flat
2418,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
2419,7.18,8.98,20.0,4.8042,2096.0,No,No,Flat
2420,11.0,11.0,0.0,4.9521,3019.0,Yes,No,Flat
2421,10.95,10.95,0.0,4.8428,623.0,Yes,No,Flat
2422,12.0,12.0,0.0,4.9505,1623.0,Yes,No,Flat
2423,7.16,7.16,0.0,4.9,5528.0,No,No,Flat
2424,15.98,15.98,0.0,4.9846,1151.0,Yes,No,Flat
2425,19.5,19.5,0.0,4.9619,185.0,Yes,No,Flat
2426,15.0,15.0,0.0,4.9864,1797.0,Yes,No,Flat
2427,7.12,9.5,25.0,4.8511,1557.0,No,No,Flat
2428,25.0,25.0,0.0,4.9082,3601.0,No,No,Flat
2429,7.26,10.37,30.0,4.9717,2089.0,No,No,Flat
2430,6.99,6.99,0.0,4.9037,11028.0,No,No,Flat
2431,4.0,4.0,0.0,5.0,10.0,No,No,Flat
2432,15.0,15.0,0.0,5.0,507.0,Yes,No,Flat
2433,11.8,11.8,0.0,4.9643,679.0,Yes,No,Flat
2434,0.84,1.2,30.0,4.9845,1048.0,No,No,Flat
2435,7.18,7.18,0.0,,,No,No,Flat
2436,8.95,8.95,0.0,5.0,352.0,No,No,Flat
2437,7.39,10.56,30.0,4.9286,155.0,No,No,Flat
2438,4.0,4.0,0.0,5.0,10.0,No,No,Flat
2439,1.8,3.0,40.0,4.8824,17.0,Yes,No,Flat
2440,53.83,53.83,0.0,5.0,14.0,No,No,Flat
2441,12.0,12.0,0.0,5.0,3.0,No,No,Flat
2442,15.96,15.96,0.0,5.0,152.0,Yes,No,Flat
2443,4.0,4.0,0.0,4.9167,140.0,Yes,No,Flat
2444,1.42,1.42,0.0,4.9576,345.0,No,No,Flat
2445,12.0,12.0,0.0,4.9694,2826.0,Yes,No,Flat
2446,6.79,9.05,25.0,4.7647,17.0,No,No,Flat
2447,12.0,12.0,0.0,4.9694,2826.0,Yes,No,Flat
2448,12.0,12.0,0.0,4.9694,2826.0,Yes,No,Flat
2449,12.0,12.0,0.0,4.9694,2826.0,Yes,No,Flat
2450,12.0,12.0,0.0,4.9694,2826.0,Yes,No,Flat
2451,12.0,12.0,0.0,4.9694,2826.0,No,No,Flat
2452,12.0,12.0,0.0,4.9694,2826.0,Yes,No,Flat
2453,12.0,12.0,0.0,4.9694,2826.0,Yes,No,Flat
2454,12.0,12.0,0.0,4.9694,2826.0,Yes,No,Flat
2455,12.0,12.0,0.0,4.9694,2826.0,Yes,No,Flat
2456,14.99,14.99,0.0,4.9531,1334.0,Yes,No,Flat
2457,12.0,12.0,0.0,4.9694,2826.0,Yes,No,Flat
2458,8.78,8.78,0.0,4.8585,1259.0,No,No,Flat
2459,11.0,11.0,0.0,4.9609,1620.0,No,Yes,Flat
2460,15.99,19.99,20.0,4.8208,10178.0,Yes,No,Flat
2461,20.0,20.0,0.0,4.8671,540.0,Yes,No,Flat
2462,5.0,5.0,0.0,4.8872,10195.0,Yes,No,Flat
2463,6.93,9.9,30.0,4.953,1257.0,No,No,Flat
2464,5.6,5.6,0.0,4.7018,204.0,No,No,Flat
2465,30.0,30.0,0.0,4.9,20.0,No,No,Flat
2466,3.59,3.59,0.0,5.0,32.0,No,No,Flat
2467,16.72,20.9,20.0,4.9789,4360.0,Yes,No,Flat
2468,7.0,7.0,0.0,4.9958,479.0,Yes,No,Flat
2469,11.2,14.0,20.0,4.9796,3891.0,Yes,No,Flat
2470,10.0,10.0,0.0,5.0,7.0,No,No,Flat
2471,2.87,2.87,0.0,4.8585,604.0,Yes,Yes,Flat
2472,12.24,14.4,15.0,4.9635,167.0,No,No,Flat
2473,2.87,2.87,0.0,4.9909,341.0,Yes,No,Flat
2474,12.0,12.0,0.0,4.9694,2826.0,Yes,No,Flat
2475,12.0,12.0,0.0,4.9694,2826.0,Yes,No,Flat
2476,12.0,12.0,0.0,4.9694,2826.0,Yes,No,Flat
2477,12.0,12.0,0.0,4.9694,2826.0,Yes,No,Flat
2478,12.0,12.0,0.0,4.9694,2826.0,Yes,No,Flat
2479,12.0,12.0,0.0,4.9694,2826.0,Yes,No,Flat
2480,12.0,12.0,0.0,4.9694,2826.0,Yes,No,Flat
2481,12.0,12.0,0.0,4.9694,2826.0,No,No,Flat
2482,12.0,12.0,0.0,4.9694,2826.0,Yes,No,Flat
2483,12.0,12.0,0.0,4.9694,2826.0,No,No,Flat
2484,12.0,12.0,0.0,4.9694,2826.0,No,No,Flat
2485,12.0,12.0,0.0,4.9694,2826.0,No,No,Flat
2486,1.99,3.99,50.0,4.9075,777.0,No,No,Flat
2487,12.0,12.0,0.0,4.9694,2826.0,Yes,No,Flat
2488,12.0,12.0,0.0,4.9694,2826.0,Yes,No,Flat
2489,12.0,12.0,0.0,4.9694,2826.0,Yes,No,Flat
2490,6.99,9.99,30.0,4.9219,1342.0,No,No,Flat
2491,3.99,3.99,0.0,5.0,7.0,No,No,Flat
2492,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
2493,11.2,14.0,20.0,4.9796,3891.0,Yes,No,Flat
2494,14.99,14.99,0.0,4.9279,4173.0,No,No,Flat
2495,10.39,12.99,20.0,4.9916,119.0,No,No,Flat
2496,7.2,9.0,20.0,4.9796,3891.0,No,No,Flat
2497,10.05,10.05,0.0,4.8298,265.0,No,No,Flat
2498,10.0,10.0,0.0,4.9111,61.0,No,No,Flat
2499,10.2,12.0,15.0,4.9635,167.0,No,No,Flat
2500,10.0,10.0,0.0,4.8947,2831.0,Yes,Yes,Flat
2501,97.52,97.52,0.0,4.9545,571.0,Yes,No,Flat
2502,4.31,4.31,0.0,5.0,181.0,No,No,Flat
2503,93.3,93.3,0.0,,,Yes,No,Flat
2504,8.0,8.0,0.0,5.0,635.0,No,No,Flat
2505,7.95,7.95,0.0,5.0,352.0,No,No,Flat
2506,8.07,9.5,15.0,4.9245,363.0,No,No,Flat
2507,15.96,15.96,0.0,5.0,152.0,Yes,No,Flat
2508,1.0,1.0,0.0,4.881,3745.0,No,No,Flat
2509,6.99,9.99,30.0,4.9219,1342.0,No,No,Flat
2510,16.0,16.0,0.0,4.9701,784.0,Yes,No,Flat
2511,13.99,13.99,0.0,4.9787,2624.0,Yes,No,Flat
2512,9.99,9.99,0.0,4.9351,1520.0,No,No,Flat
2513,3.0,3.0,0.0,4.9722,1803.0,Yes,No,Flat
2514,19.5,19.5,0.0,5.0,439.0,Yes,No,Flat
2515,30.0,30.0,0.0,4.9876,2048.0,Yes,No,Flat
2516,34.0,34.0,0.0,5.0,411.0,Yes,No,Flat
2517,4.25,5.0,15.0,4.9068,377.0,No,No,Flat
2518,4.3,8.6,50.0,4.8759,5790.0,No,No,Flat
2519,1.44,1.44,0.0,5.0,11.0,No,No,Flat
2520,12.24,14.4,15.0,4.9635,167.0,No,No,Flat
2521,6.46,8.61,25.0,4.7733,2377.0,No,No,Flat
2522,8.97,8.97,0.0,4.9444,145.0,No,No,Flat
2523,9.0,15.0,40.0,4.9565,942.0,No,No,Flat
2524,7.14,8.4,15.0,4.9635,167.0,No,No,Flat
2525,22.97,22.97,0.0,4.7667,1767.0,Yes,No,Flat
2526,6.5,6.5,0.0,4.9535,780.0,No,No,Flat
2527,19.9,19.9,0.0,4.9545,396.0,Yes,No,Flat
2528,8.0,8.0,0.0,4.9281,3582.0,No,Yes,Flat
